,AGENCY,APPLIANCE,Adopt-A-Basket,Air Quality,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,CONSTRUCTION,Calorie Labeling,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOOR/WINDOW,DPR Internal,Damaged Tree,Dead Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Found Property,GENERAL,GENERAL CONSTRUCTION,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Highway Condition,Highway Sign - Damaged,Highway Sign - Dangling,Highway Sign - Missing,Homeless Encampment,Homeless Person Assistance,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Investigations and Discipline (IAD),Lead,Legal Services Provider Complaint,Lifeguard,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Municipal Parking Facility,NONCONST,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT - PLASTER,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SG-99,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,total_calls,Total Population,Neighborhood
48,,7.40411668888e-05,,0.000222123500666,0.000999555752999,,,0.000111061750333,,,,,0.0206204649785,,,,0.00103657633644,,,0.00744113727232,,,,,,0.00336887309344,0.000296164667555,3.70205834444e-05,0.000370205834444,0.000259144084111,,0.00229527617355,0.00107359691989,,0.00288760550866,0.00092551458611,0.00325781134311,,3.70205834444e-05,,3.70205834444e-05,0.000518288168222,,0.000148082333778,0.000148082333778,,0.000148082333778,,,,3.70205834444e-05,,,0.000407226417888,0.000185102917222,3.70205834444e-05,,,0.000444247001333,3.70205834444e-05,,0.00396120242855,0.000333185251,0.0062564786021,0.00211017325633,,0.000111061750333,,,,,,7.40411668888e-05,,,,3.70205834444e-05,0.00851473419221,0.000481267584777,0.000148082333778,,0.000111061750333,0.000111061750333,0.000111061750333,,,,7.40411668888e-05,3.70205834444e-05,,0.00388716126166,3.70205834444e-05,,3.70205834444e-05,0.001999111506,0.00273952317489,0.000222123500666,,,0.000148082333778,0.00666370501999,0.000370205834444,0.000481267584777,0.000296164667555,7.40411668888e-05,7.40411668888e-05,,0.000296164667555,3.70205834444e-05,,0.001332741004,0.000148082333778,0.00129572042055,0.00059232933511,,,0.000555308751666,,,,,,,,,,7.40411668888e-05,0.000814452835777,0.00118465867022,0.000370205834444,,0.00466459351399,,7.40411668888e-05,,0.00444247001333,0.000333185251,0.000185102917222,0.00181400858878,0.000518288168222,,0.000333185251,,,,0.000259144084111,,0.0115874426181,0.00910706352732,0.000851473419221,0.000148082333778,0.000814452835777,,,,,0.000148082333778,,0.000259144084111,0.00222123500666,,,0.00118465867022,3.70205834444e-05,,0.000111061750333,,7.40411668888e-05,,7.40411668888e-05,,,0.000740411668888,0.000518288168222,,0.0045905523471,,,0.13875314675,1.0,East Flushing
49,,0.00182104130453,,0.000595977154209,0.00170515685788,3.31098419005e-05,6.6219683801e-05,0.000165549209503,1.65549209503e-05,,,3.31098419005e-05,0.00208592003973,0.000463537786607,1.65549209503e-05,0.000182104130453,0.00107606986177,,,0.000612532075159,9.93295257015e-05,3.31098419005e-05,,3.31098419005e-05,,9.93295257015e-05,0.00327787434815,1.65549209503e-05,9.93295257015e-05,0.00473470739177,0.000281433656154,0.000529757470408,0.000529757470408,1.65549209503e-05,0.000513202549458,0.000231768893304,0.0030626603758,3.31098419005e-05,0.000264878735204,,,0.0031950997434,0.000132439367602,0.000331098419005,0.00142372320172,1.65549209503e-05,0.00394007118616,,,4.96647628508e-05,6.6219683801e-05,,9.93295257015e-05,0.00160582733217,0.000513202549458,0.000612532075159,,1.65549209503e-05,0.00480092707557,0.00271500703584,,0.0031619899015,0.00173826669978,0.0220014899429,0.0124989653174,,0.000281433656154,,0.00109262478272,,,,0.00110917970367,0.000413873023756,,3.31098419005e-05,3.31098419005e-05,0.00552934359738,0.000380763181856,0.00064564191706,0.000297988577105,0.000148994288552,1.65549209503e-05,8.27746047513e-05,,,,0.000595977154209,0.000744971442761,,0.000595977154209,3.31098419005e-05,,0.00130783875507,0.000397318102806,0.00423805976326,0.0158099495075,8.27746047513e-05,0.000198659051403,0.00150649780647,0.0361228375135,0.00912176144359,0.00201970035593,0.000761526363712,0.000281433656154,0.000132439367602,,0.000711861600861,6.6219683801e-05,,0.000314543498055,0.00180448638358,0.00837679000083,0.0100819468587,4.96647628508e-05,,0.000314543498055,1.65549209503e-05,,,,3.31098419005e-05,1.65549209503e-05,,,0.000115884446652,1.65549209503e-05,0.00307921529675,9.93295257015e-05,0.00114228954557,,0.00157271749027,1.65549209503e-05,0.000148994288552,4.96647628508e-05,0.00215213972353,0.000761526363712,0.000397318102806,0.000877410810363,3.31098419005e-05,,0.00062908699611,,,,8.27746047513e-05,,0.00693651187816,0.000165549209503,9.93295257015e-05,4.96647628508e-05,0.000148994288552,3.31098419005e-05,3.31098419005e-05,,,0.00253290290539,9.93295257015e-05,0.000397318102806,1.65549209503e-05,,,0.00966807383495,,8.27746047513e-05,0.000198659051403,,9.93295257015e-05,,0.000264878735204,0.000546312391358,6.6219683801e-05,0.00377452197666,9.93295257015e-05,8.27746047513e-05,0.00402284579091,1.65549209503e-05,,0.228060591011,1.0,East Harlem North
50,,0.00143073047859,,0.000785894206549,0.00132997481108,,4.03022670025e-05,0.000201511335013,4.03022670025e-05,,,2.01511335013e-05,0.00141057934509,0.00016120906801,,,0.00511838790932,2.01511335013e-05,,0.000785894206549,,,,2.01511335013e-05,2.01511335013e-05,,0.0016322418136,2.01511335013e-05,2.01511335013e-05,0.00270025188917,6.04534005038e-05,0.000463476070529,0.000503778337531,,0.000241813602015,8.0604534005e-05,0.00199496221662,4.03022670025e-05,8.0604534005e-05,2.01511335013e-05,0.000141057934509,0.00213602015113,8.0604534005e-05,0.000221662468514,0.00197481108312,,0.00193450881612,,,6.04534005038e-05,4.03022670025e-05,,0.000765743073048,0.000926952141058,0.000362720403023,0.000241813602015,,4.03022670025e-05,0.00336523929471,0.00128967254408,,0.00223677581864,0.00147103274559,0.0152544080605,0.00999496221662,,0.000181360201511,,,,,,0.000765743073048,0.000463476070529,,,4.03022670025e-05,0.00413098236776,0.000221662468514,0.000624685138539,0.00016120906801,2.01511335013e-05,,0.000120906801008,,,,0.00016120906801,0.000503778337531,,0.000705289672544,2.01511335013e-05,,0.000906801007557,0.000523929471033,0.00556171284635,0.00360705289673,0.000120906801008,0.000241813602015,0.000443324937028,0.0286952141058,0.00816120906801,0.00130982367758,0.000362720403023,4.03022670025e-05,2.01511335013e-05,,0.00032241813602,0.000100755667506,,0.000221662468514,0.00102770780856,0.00499748110831,0.00517884130982,0.000181360201511,,0.000261964735516,,,,,4.03022670025e-05,,,,4.03022670025e-05,,0.00330478589421,0.000141057934509,0.000544080604534,,0.00145088161209,8.0604534005e-05,0.000282115869018,0.000100755667506,0.00199496221662,0.000544080604534,0.000241813602015,0.000544080604534,0.000100755667506,,0.00048362720403,,,,6.04534005038e-05,,0.00654911838791,0.000120906801008,8.0604534005e-05,4.03022670025e-05,4.03022670025e-05,2.01511335013e-05,6.04534005038e-05,,,0.00217632241814,6.04534005038e-05,0.000261964735516,,,,0.00513853904282,0.00016120906801,,0.00016120906801,2.01511335013e-05,2.01511335013e-05,,0.000100755667506,0.000463476070529,4.03022670025e-05,0.00221662468514,0.00016120906801,0.000181360201511,0.00392947103275,,,0.164151133501,1.0,East Harlem South
51,,0.00200792196535,,0.000285278530596,0.00152514291357,2.19445023535e-05,1.09722511768e-05,0.000142639265298,2.19445023535e-05,,1.09722511768e-05,1.09722511768e-05,0.0117403087591,0.000219445023535,,,7.68057582374e-05,,,0.00479487376425,1.09722511768e-05,4.38890047071e-05,,,,5.48612558839e-05,0.00194208845829,1.09722511768e-05,0.000120694762945,0.00506918004367,,0.00125083663415,0.000592501563546,1.09722511768e-05,0.00163486542534,0.00409264968894,0.00508015229485,2.19445023535e-05,9.8750260591e-05,1.09722511768e-05,4.38890047071e-05,0.00664918421313,4.38890047071e-05,0.000548612558839,0.00117403087591,,0.00429015021012,,,3.29167535303e-05,2.19445023535e-05,,,0.000844863340612,0.000329167535303,0.000296250781773,,,0.00429015021012,0.00235903400301,,0.00273209054302,0.00313806383656,0.0156464301781,0.0107198893997,1.09722511768e-05,0.000449862298248,,0.000285278530596,,,,0.000230417274712,9.8750260591e-05,1.09722511768e-05,,,0.00402681618188,8.77780094142e-05,0.00030722303295,0.00034013978648,0.000197500521182,2.19445023535e-05,7.68057582374e-05,,,,0.000285278530596,0.000362084288834,,0.00211764447712,1.09722511768e-05,,0.00196403296064,0.000866807842965,0.00134958689474,0.00151417066239,3.29167535303e-05,8.77780094142e-05,5.48612558839e-05,0.0255543729907,0.00247972876595,0.00168972668122,0.00068027957296,0.000153611516475,0.000351112037657,,0.000438890047071,,,0.0014154204018,0.00168972668122,0.0105772501344,0.0125741998486,2.19445023535e-05,6.58335070606e-05,0.000504723554132,2.19445023535e-05,1.09722511768e-05,,,,,,,3.29167535303e-05,0.000131667014121,0.00329167535303,0.000746113080021,0.00107528061532,,0.00622126641723,,0.000208472772359,3.29167535303e-05,0.00799877110787,0.000219445023535,6.58335070606e-05,0.000757085331197,0.000164583767652,,8.77780094142e-05,,,5.48612558839e-05,0.000197500521182,,0.0146040663163,0.0123766993274,0.00113014187121,0.00030722303295,0.00224931149124,0.000153611516475,0.000318195284126,,3.29167535303e-05,0.000219445023535,,0.000230417274712,0.00502529103896,,,0.0122779490668,4.38890047071e-05,,0.000263334028243,6.58335070606e-05,2.19445023535e-05,,0.00104236386179,0.000164583767652,,0.00551904234192,0.000515695805308,8.77780094142e-05,0.00747210305138,,,0.252504416331,1.0,East New York
52,,0.00320324246584,,0.000196116885664,0.000686409099823,,3.26861476106e-05,0.000228803033274,3.26861476106e-05,,3.26861476106e-05,,0.00905406288815,0.000130744590443,,,,,,0.00356279008956,,0.000228803033274,,9.80584428319e-05,,0.000130744590443,0.00117670131398,,0.000228803033274,0.00908674903576,,0.00137281819965,0.000621036804602,,0.00127475975682,0.0021572857423,0.00509903902726,,9.80584428319e-05,,,0.0109825455972,,0.000882525985487,0.000261489180885,,0.00751781395045,,,6.53722952213e-05,3.26861476106e-05,,9.80584428319e-05,0.00049029221416,9.80584428319e-05,0.000228803033274,,,0.00755050009806,0.00545858665098,,0.0018304242662,0.00333398705629,0.0223573249657,0.0168333660195,3.26861476106e-05,0.000424919918938,,,,,,9.80584428319e-05,0.000130744590443,,,,0.00264757795646,0.000130744590443,0.000261489180885,0.000228803033274,0.000130744590443,3.26861476106e-05,0.000196116885664,,,,0.000196116885664,0.000457606066549,,0.00186311041381,6.53722952213e-05,,0.00248414721841,0.00049029221416,0.00101327057593,0.000261489180885,3.26861476106e-05,3.26861476106e-05,3.26861476106e-05,0.0242858076747,0.0018304242662,0.000686409099823,0.000457606066549,9.80584428319e-05,0.000457606066549,,0.000392233771328,0.000163430738053,,0.00205922729947,0.00366084853239,0.0163103876577,0.0195790024188,,,0.000392233771328,,,,,,,,,6.53722952213e-05,0.000196116885664,0.00395502386089,0.000686409099823,0.0021572857423,,0.00470680525593,,0.000261489180885,,0.00281100869452,0.000196116885664,0.000228803033274,0.00147087664248,9.80584428319e-05,,,,,,0.000294175328496,,0.00980584428319,0.00807347845983,0.0018304242662,9.80584428319e-05,0.000882525985487,,9.80584428319e-05,,,9.80584428319e-05,,0.000130744590443,0.00666797411257,,,0.0165065045434,,,0.000261489180885,,,,0.00117670131398,3.26861476106e-05,3.26861476106e-05,0.0083022814931,0.000392233771328,6.53722952213e-05,0.00591619271753,,3.26861476106e-05,0.275903771981,1.0,East New York (Pennsylvania Ave)
53,,0.00323624595469,,0.000319066502575,0.0012762660103,,4.55809289393e-05,0.000296276038106,,,,2.27904644697e-05,0.00528738775696,0.000478599753863,,,0.000569761611742,,,0.00139021833265,,4.55809289393e-05,,2.27904644697e-05,4.55809289393e-05,,0.00145858972606,2.27904644697e-05,4.55809289393e-05,0.00943525229044,0.000113952322348,0.000569761611742,0.000205114180227,,0.000387437895984,0.00193718947992,0.00221067505356,4.55809289393e-05,6.8371393409e-05,2.27904644697e-05,2.27904644697e-05,0.00690551073431,0.000136742786818,0.000387437895984,0.0033046173481,,0.00695109166325,,,2.27904644697e-05,2.27904644697e-05,,4.55809289393e-05,0.000546971147272,0.000136742786818,0.000501390218333,,,0.00674597748302,0.00597110169105,,0.00161812297735,0.00250695109166,0.0423218925202,0.0286931947673,9.11618578787e-05,0.000136742786818,,0.00239299876931,,,,0.000296276038106,6.8371393409e-05,2.27904644697e-05,,4.55809289393e-05,0.00289438898765,6.8371393409e-05,0.000319066502575,0.000159533251288,0.000159533251288,2.27904644697e-05,0.000113952322348,,,,0.000341856967045,0.000296276038106,,0.000911618578787,4.55809289393e-05,,0.00341856967045,0.000888828114317,0.00116231368795,0.000615342540681,,0.000136742786818,0.000546971147272,0.0368521810474,0.00483157846757,0.00195997994439,0.000341856967045,0.000182323715757,0.000205114180227,,0.000227904644697,4.55809289393e-05,,0.000341856967045,0.00417065499795,0.0198732850175,0.01912119969,2.27904644697e-05,,0.000296276038106,,,2.27904644697e-05,2.27904644697e-05,4.55809289393e-05,,,,4.55809289393e-05,2.27904644697e-05,0.00496832125439,0.000227904644697,0.00214230366015,,0.0020283513378,6.8371393409e-05,0.000387437895984,,0.00216509412462,6.8371393409e-05,0.000113952322348,0.000843247185378,0.000592552076211,,9.11618578787e-05,,,,4.55809289393e-05,,0.00581156843976,0.00209672273121,0.000136742786818,2.27904644697e-05,0.000250695109166,,4.55809289393e-05,,,0.000364647431515,4.55809289393e-05,0.000113952322348,0.00068371393409,,,0.0178905146087,6.8371393409e-05,,0.000387437895984,9.11618578787e-05,2.27904644697e-05,,0.000182323715757,0.000227904644697,,0.00836410046037,0.000319066502575,6.8371393409e-05,0.00492274032545,2.27904644697e-05,,0.296070923925,1.0,East Tremont
54,,0.00103681857979,2.30404128842e-05,0.00292613243629,0.0014515460117,9.21616515368e-05,6.91212386526e-05,0.000552969909221,0.000138242477305,,0.000138242477305,0.000253444541726,0.00182019261785,0.000322565780379,,,0.00730381088429,,,0.0017510713792,2.30404128842e-05,4.60808257684e-05,,4.60808257684e-05,2.30404128842e-05,6.91212386526e-05,0.00281093037187,4.60808257684e-05,,0.00283397078476,,0.000645131560758,0.00117506105709,0.00246532417861,0.000230404128842,0.00027648495461,0.00375558730012,2.30404128842e-05,0.000529929496337,,0.000115202064421,0.00308741532648,,0.0010137781669,0.000691212386526,,0.00264964748168,,6.91212386526e-05,4.60808257684e-05,4.60808257684e-05,,0.00071425279941,0.00315653656514,0.0010137781669,0.000368646606147,2.30404128842e-05,0.000299525367495,0.00465416340261,0.000921616515368,,0.00732685129718,0.00599050734989,0.0211510990277,0.0139855306207,4.60808257684e-05,0.000760333625179,,,,,,0.00198147550804,0.00119810146998,2.30404128842e-05,,2.30404128842e-05,0.00428551679646,0.00103681857979,0.00200451592093,0.000207363715958,0.000184323303074,9.21616515368e-05,0.000345606193263,,,,0.000391687019031,0.000691212386526,,0.00138242477305,9.21616515368e-05,,0.00112898023133,0.00228100087554,0.0203907654025,0.0295838901433,0.000506889083452,9.21616515368e-05,0.00110593981844,0.0388230957099,0.00705036634256,0.00235012211419,0.000783374038063,0.000299525367495,0.00027648495461,,0.000967697341136,2.30404128842e-05,,0.000737293212294,0.000990737754021,0.00587530528547,0.00684300262661,2.30404128842e-05,,0.000829454863831,,9.21616515368e-05,,,9.21616515368e-05,,,2.30404128842e-05,0.000253444541726,2.30404128842e-05,0.00711948758122,0.000161282890189,0.000506889083452,,0.00237316252707,2.30404128842e-05,4.60808257684e-05,,0.00288005161052,0.00124418229575,0.000622091147873,0.000599050734989,0.000299525367495,,0.00163586931478,,,,0.000345606193263,,0.0103681857979,0.000576010322105,0.00027648495461,2.30404128842e-05,0.000115202064421,4.60808257684e-05,0.000299525367495,,4.60808257684e-05,0.00778765955486,0.000230404128842,0.000345606193263,0.000207363715958,,,0.00721164923275,6.91212386526e-05,0.000115202064421,0.000207363715958,9.21616515368e-05,9.21616515368e-05,,,0.000299525367495,,0.00329477904244,0.00027648495461,0.000230404128842,0.00790286161928,,,0.294364315009,1.0,East Village
55,,0.000293212138983,,0.00214044861457,0.00120216976983,5.86424277965e-05,,0.000263890925084,0.000117284855593,2.93212138983e-05,,,0.00856179445829,0.000117284855593,,0.00102624248644,0.000908957630846,,,0.00258026682305,,5.86424277965e-05,,,2.93212138983e-05,0.000146606069491,0.00542442457118,0.000117284855593,0.000117284855593,0.00228705468406,,0.000879636416948,0.000820993989151,0.00105556370034,0.00196452133118,0.00134877583932,0.00521917607389,5.86424277965e-05,0.000439818208474,,,0.00246298196745,,0.00114352734203,0.000205248497288,,0.00240433953966,,,0.000117284855593,5.86424277965e-05,,,0.00140741826712,0.000469139422372,0.000527781850169,,2.93212138983e-05,0.00255094560915,0.000938278844744,,0.00583492156575,0.00897229145287,0.00542442457118,0.00395836387626,,0.000733030347456,,0.00495528514881,,,,0.000586424277965,0.000351854566779,,,5.86424277965e-05,0.00923618237795,0.000879636416948,0.000908957630846,0.00017592728339,0.000293212138983,5.86424277965e-05,0.000410496994576,,,,0.000322533352881,0.000557103064067,,0.00240433953966,,,0.000762351561355,0.00240433953966,0.0225186922739,0.0203782436593,,0.000645066705762,0.000908957630846,0.0311977715877,0.00691980647999,0.00562967306847,0.000996921272541,0.000146606069491,0.000234569711186,2.93212138983e-05,0.000996921272541,2.93212138983e-05,,0.00202316375898,0.000879636416948,0.00554170942677,0.00457410936813,,2.93212138983e-05,0.000527781850169,,,,,,,,,5.86424277965e-05,5.86424277965e-05,0.00398768509016,0.000557103064067,0.000645066705762,,0.0050725700044,5.86424277965e-05,0.000117284855593,5.86424277965e-05,0.00428089722915,0.00120216976983,0.000205248497288,0.00222841225627,0.00017592728339,,0.000820993989151,,,,0.000234569711186,,0.0207300982261,0.0112593461369,0.00146606069491,0.000263890925084,0.000557103064067,0.000117284855593,0.000410496994576,,,0.00202316375898,5.86424277965e-05,0.000996921272541,0.00950007330303,,,0.00439818208474,0.000117284855593,2.93212138983e-05,0.000234569711186,0.000234569711186,8.79636416948e-05,,5.86424277965e-05,0.000146606069491,0.000234569711186,0.00252162439525,0.000469139422372,0.000293212138983,0.0068025216244,,,0.285852514294,1.0,East Williamsburg
56,,0.00127237255068,,0.000311024401278,0.00152684706082,,,0.000876523312693,,,,,0.0145615969689,8.48248367122e-05,,5.65498911415e-05,0.00124409760511,,,0.00288404444821,,,,,,,0.0029971442305,,5.65498911415e-05,0.00229027059123,2.82749455707e-05,0.00217717080895,0.000848248367122,,0.00421296689004,0.00466536601917,0.00378884270648,8.48248367122e-05,,2.82749455707e-05,,0.00319506884949,,0.000367574292419,5.65498911415e-05,,0.00147029716968,,2.82749455707e-05,,,,8.48248367122e-05,0.000508949020273,0.000113099782283,0.000141374727854,,,0.00322334379506,0.00203579608109,2.82749455707e-05,0.00141374727854,0.000933073203834,0.00692736166483,0.005796363842,5.65498911415e-05,0.000424124183561,,,,,,0.000169649673424,0.000113099782283,2.82749455707e-05,,,0.00732321090282,0.000226199564566,0.000169649673424,0.000593773856985,0.000226199564566,5.65498911415e-05,0.000141374727854,,,,0.000169649673424,0.000141374727854,,0.00180959651653,2.82749455707e-05,,0.000961348149405,0.000622048802556,0.00240337037351,0.00161167189753,,2.82749455707e-05,0.000141374727854,0.0264370741086,0.00161167189753,0.00175304662539,0.000819973421551,0.000169649673424,0.000226199564566,,0.00039584923799,0.000197924618995,,0.0016399468431,0.000678598693698,0.00613566318885,0.00582463878757,,,0.000480674074702,5.65498911415e-05,,,,,,,,2.82749455707e-05,0.000197924618995,0.00260129499251,0.000989623094976,0.00076342353041,,0.00449571634575,2.82749455707e-05,8.48248367122e-05,5.65498911415e-05,0.00308196906721,0.000141374727854,5.65498911415e-05,0.00265784488365,0.000424124183561,,0.000197924618995,,,,0.000282749455707,,0.00797353465095,0.00947210676619,0.000197924618995,0.000282749455707,0.000622048802556,,0.000226199564566,,,0.000254474510137,,0.000311024401278,0.00192269629881,,,0.00605083835214,8.48248367122e-05,,0.000735148584839,,0.000113099782283,,0.000565498911415,0.000113099782283,,0.00296886928493,0.000904798258263,5.65498911415e-05,0.00605083835214,,,0.189187660814,1.0,Eastchester-Edenwald-Baychester
57,,0.000537923614847,,0.00014878738283,0.000515033248257,,2.28903665892e-05,0.000125897016241,1.14451832946e-05,,,1.14451832946e-05,0.0151534226821,5.72259164731e-05,,,0.00162521602783,2.28903665892e-05,,0.00291852174013,2.28903665892e-05,,,2.28903665892e-05,,0.00215169445939,0.00252938550811,,0.000103006649651,0.00139631236194,5.72259164731e-05,0.000812608013917,0.000389136232017,5.72259164731e-05,0.000423471781901,0.00072104654756,0.00322754168908,6.86710997677e-05,0.000194568116008,1.14451832946e-05,,0.0010529568631,0.000377691048722,0.000114451832946,0.000824053197212,1.14451832946e-05,0.000709601364266,,1.14451832946e-05,2.28903665892e-05,2.28903665892e-05,,5.72259164731e-05,0.000560813981436,0.000194568116008,0.000240348849187,1.14451832946e-05,,0.00189990042691,0.000824053197212,,0.00129330571229,0.00171677749419,0.00903024961945,0.0065809803944,1.14451832946e-05,3.43355498838e-05,,0.000103006649651,,,,0.000480697698374,6.86710997677e-05,4.57807331784e-05,3.43355498838e-05,,0.00396003341994,0.00014878738283,0.000194568116008,4.57807331784e-05,3.43355498838e-05,1.14451832946e-05,9.15614663569e-05,1.14451832946e-05,,,0.000240348849187,0.000251794032481,,0.0010529568631,1.14451832946e-05,,0.000492142881668,0.000629485081204,0.00175111304408,0.000457807331784,,3.43355498838e-05,0.000183122932714,0.0179574925892,0.00140775754524,0.000412026598606,0.00029757476566,0.000171677749419,2.28903665892e-05,,0.000400581415311,5.72259164731e-05,8.01162830623e-05,0.000629485081204,0.000560813981436,0.00408593043618,0.00330765797214,3.43355498838e-05,,0.00014878738283,,,,,,,,,6.86710997677e-05,2.28903665892e-05,0.00154509974477,0.000526478431552,0.000354800682133,,0.00183122932714,,6.86710997677e-05,0.00014878738283,0.00178544859396,0.000240348849187,0.000240348849187,0.00086983393039,0.000984285763336,,9.15614663569e-05,,,,0.000125897016241,,0.00687855516006,0.0044636214849,0.00029757476566,6.86710997677e-05,0.000183122932714,1.14451832946e-05,6.86710997677e-05,,,0.000778272464034,2.28903665892e-05,8.01162830623e-05,0.00305586393966,,,0.0048756480835,2.28903665892e-05,,3.43355498838e-05,6.86710997677e-05,4.57807331784e-05,,4.57807331784e-05,0.000274684399071,1.14451832946e-05,0.00149931901159,0.000309019948954,8.01162830623e-05,0.00284985064036,,1.14451832946e-05,0.133794192714,1.0,Elmhurst
58,,0.000607441154138,,0.00163249810175,0.000607441154138,,,7.59301442673e-05,,,,,0.0204252088079,,,,0.000455580865604,,,0.00671981776765,,,,,,0.00261958997722,0.0038344722855,3.79650721336e-05,3.79650721336e-05,0.00117691723614,,0.00334092634776,0.000645406226272,3.79650721336e-05,0.00239179954442,0.00307517084282,0.00364464692483,,0.000265755504935,,,0.00102505694761,7.59301442673e-05,0.000303720577069,0.000303720577069,,0.000873196659074,,,,7.59301442673e-05,,,0.000341685649203,0.000189825360668,0.000227790432802,,,0.000721336370539,0.000227790432802,,0.00182232346241,0.00334092634776,0.00933940774487,0.00539104024298,,0.000265755504935,,0.00106302201974,,3.79650721336e-05,,0.000531511009871,3.79650721336e-05,0.000113895216401,,,0.00652999240699,0.000303720577069,0.000265755504935,0.000113895216401,0.000151860288535,3.79650721336e-05,0.000189825360668,,,,7.59301442673e-05,0.000227790432802,,0.00155656795748,,,0.000379650721336,0.00197418375095,0.00273348519362,0.00269552012149,,3.79650721336e-05,,0.0151860288535,0.000645406226272,0.000683371298405,0.000569476082005,7.59301442673e-05,7.59301442673e-05,,0.000569476082005,0.000189825360668,,0.00261958997722,0.000113895216401,0.00318906605923,0.00280941533789,,,0.00041761579347,,,,,3.79650721336e-05,,,,,,0.00208807896735,0.00132877752468,0.000531511009871,,0.0041761579347,,3.79650721336e-05,,0.00425208807897,0.000227790432802,0.000189825360668,0.00197418375095,0.00106302201974,,0.00041761579347,,,,0.000113895216401,,0.0127562642369,0.00820045558087,0.000911161731207,0.000113895216401,0.000303720577069,3.79650721336e-05,0.000151860288535,,,0.000911161731207,7.59301442673e-05,0.000265755504935,0.00345482156416,,,0.0040622627183,0.000113895216401,,0.000151860288535,7.59301442673e-05,3.79650721336e-05,,0.000151860288535,0.000113895216401,,0.00136674259681,0.000607441154138,7.59301442673e-05,0.0115034168565,,,0.184244495065,1.0,Elmhurst-Maspeth
